Avril Lavigne
i,205
be,141
show,111
thank,108
video,102
today,99
avrilfoundation,90
tonight,87
night,82
see,75
day,74
time,68
check,64
song,64
wait,62
tomorrow,61
get,59
everyone,59
tour,57
im,56
birthday,56
japan,55
abbeydawn,53
music,52
album,50
week,47
pic,43
rocknroll,42
fun,42
photo,40
love,40
check,38
studio,38
rock,38
go,35
rock,35
amp,35
support,31
world,29
family,29
fly,28
love,28
party,28
gabrielpanduro,27
year,27
support,26
dawn,24
morning,24
theavrillavignetour,24
youre,23
way,23
hello,22
fan,22
hey,22
hear,21
performance,21
la,21
friend,20
let,20
avrillavigne,20
thank,20
whos,19
m,19
roll,19
help,19
chance,19
star,18
canada,18
ass,18
win,18
campaign,18
keep,18
htngu,17
summer,17
stage,17
u,17
thx,17
home,17
perform,17
gon,17
have,16
twitter,16
tix,16
dont,15
ill,15
band,15
meet,14
shoot,14
announce,14
auction,14
lavigne,14
surprise,13
dinner,13
life,13
cover,13
share,13
ferlazz,13
fashion,13
play,13
america,13
