Kaka
e,383
que,281
o,197
kkteam,157
para,157
obrigado,138
i,134
com,127
da,120
bjo,117
muito,104
mais,103
deus,87
mto,86
milan,85
thank,82
valeu,82
gracias,80
hoje,79
dia,75
feliz,67
today,67
besos,66
em,66
togetherwearebetter,65
por,65
match,64
la,64
eu,63
jogo,63
day,60
game,60
pra,57
be,55
te,54
grande,52
meu,51
foi,51
il,48
minha,48
parabéns,46
vc,45
todos,45
pelo,45
sempre,44
x,44
essa,44
você,44
di,44
quem,42
kkquiz,42
p,41
sua,41
os,41
kaká,40
se,39
vai,39
mas,39
rt,39
como,38
aqui,37
bom,37
boa,37
tem,36
care,35
bem,35
muchas,34
god,33
foto,33
pela,32
time,31
tudo,31
video,30
bless,30
abraço,30
weareacmilan,29
abs,29
ao,29
brasil,28
esse,28
abrazo,28
vida,26
bjos,26
amem,25
paulo,25
abençoe,25
tambem,25
team,25
con,25
casa,24
sim,24
hi,23
tu,23
gde,23
jesus,22
che,22
gol,22
support,22
ser,21
torcida,21
